Market Prices (INR),Market Demand (tons),Market Supply (tons),Storage Cost (per ton),Transport Cost (per km),Storage Duration (months),Market Trends,Sowing Date (Month),Harvest Date (Month),Weather Condition (Month),Historical Yield Data (tons),District,Year,Intentional Storage (Yes/No),Crop Quality Rating,Government Policies,Consumer Preference,Crop Rotation,Crop Name,Price Spike,Weather Change (Yes/No),Yield Predicted by Farmer,Actual Harvested Yield,Actual Distributed Yield,Crop Type,Detailed Analysis
2564.965311,1568,834,5.990316907,3.845480983,10,1,9,4,0,1479.590965,0,2005,1,3,0,1,1,1,0,0,1672.196017,559.3364494,1153.248772,0,0
2996.307526,589,1180,8.036929941,1.08843182,3,0,3,10,1,125.7306873,0,2005,1,4,0,2,0,2,1,1,1214.648756,1093.817656,582.6445776,0,0
2195.215365,1371,566,12.96689357,4.313906612,4,2,3,7,2,1967.604769,0,2005,1,8,0,1,1,4,0,1,1477.630547,513.3007087,1008.692133,0,0
1035.598324,722,1274,10.64902577,2.301196601,8,0,1,4,1,743.0702994,0,2005,1,1,2,2,1,4,1,0,878.7892873,1453.762937,1309.263506,0,0
1397.020678,876,884,11.48255075,4.418577897,7,2,12,3,1,318.3775041,0,2005,1,2,2,2,2,1,1,1,1724.729199,1344.94297,791.0231354,0,0
1312.687746,1968,678,8.514115434,1.5943733,12,2,11,3,1,344.2750526,0,2005,1,7,2,1,2,3,1,1,607.6447535,572.4732714,1280.528131,0,0
2788.003014,1468,1335,6.908482414,2.273961939,1,1,10,4,2,556.3308623,0,2005,1,6,1,2,2,2,0,0,1903.741176,1423.118684,1579.669091,0,0
2373.872211,1107,1274,11.68614643,1.998207491,9,1,8,2,1,1600.421729,0,2005,1,7,0,2,2,1,1,1,1789.431976,526.5754454,1489.046185,0,0
1388.195921,1731,1829,9.402545689,2.922628218,12,0,12,4,0,249.9752435,0,2005,1,1,0,2,0,4,0,1,1097.438357,1054.7977,1699.783508,0,0
2233.404933,1185,1994,12.82169317,3.386846763,5,2,2,6,0,384.7478201,0,2005,0,7,2,2,1,3,0,1,936.9063971,622.9053099,420.9093596,0,1
2415.047066,559,1723,14.43652868,2.960471423,2,1,4,8,1,554.2403871,0,2005,1,7,2,1,0,3,0,0,1071.632756,958.2480454,1610.387203,0,0
1192.188421,1421,661,8.425224255,2.449671621,2,0,11,9,1,241.61954,0,2005,1,7,2,2,0,1,0,0,1481.892121,475.8253762,1452.47835,0,0
2504.36646,1571,1651,8.967084896,3.052841031,10,2,2,5,1,1080.119473,0,2005,1,2,1,1,2,2,0,0,749.4334261,1013.772965,1355.697925,0,0
2410.114243,1312,543,11.04958893,3.835398522,9,1,12,2,0,1695.302348,0,2005,1,2,2,0,0,0,0,0,1818.684542,731.0260736,1261.331961,0,0
2146.441961,1371,1192,7.322174399,2.969301291,4,0,9,3,1,1886.93336,0,2005,1,9,1,1,1,1,0,0,1238.986331,527.9358791,1302.614722,0,0
1957.350337,773,1381,10.01142764,4.092788602,7,2,3,8,1,1770.447486,0,2005,1,1,2,0,1,0,0,1,1299.566999,942.5437254,1364.853012,0,0
2095.629116,1689,664,6.987985252,3.772320833,9,2,10,6,2,546.8023551,0,2005,1,7,2,0,2,1,0,0,1632.064158,608.1628469,1755.801802,0,0
2245.188616,1243,544,13.37854673,3.260197726,9,2,9,10,1,1769.643051,0,2005,1,7,1,1,0,3,1,1,1306.179139,1212.085746,521.929539,0,0
1628.50089,1097,1349,9.660815096,4.484359548,6,0,6,6,0,1989.731906,0,2005,1,9,2,0,2,3,1,1,982.7281418,432.7760348,1684.347984,0,0
2885.386502,1872,1858,6.347823667,1.474147892,3,0,5,7,1,1739.638055,0,2005,1,7,1,1,2,1,0,1,940.2234942,1584.067916,679.2792613,0,0
1904.747142,1202,1907,6.052585647,4.638304619,5,0,3,8,0,588.4582373,0,2005,0,2,0,1,0,1,1,1,954.881859,459.3253398,1459.549732,0,1
1229.159847,1439,1749,9.777497393,3.198001246,9,2,5,9,2,628.0894569,0,2005,1,9,0,1,2,4,1,0,1555.760774,531.1411963,1626.32646,0,0
2814.473612,1334,685,10.21914459,3.910721531,1,1,8,10,1,1234.565444,0,2005,1,1,2,1,0,4,1,1,1692.788065,1109.055274,1163.649685,0,0
2253.501118,1297,1473,6.216030851,1.70651159,11,1,3,7,1,1894.158799,0,2005,1,1,2,0,1,0,1,1,1057.465218,757.7678701,664.3030105,0,0
1453.886108,638,510,10.11311511,1.29400883,8,2,6,10,0,1130.03148,0,2005,1,8,1,2,0,0,1,0,1899.9986,433.8835229,1011.138544,0,0
2030.439444,560,982,14.89793885,1.026562483,8,2,11,10,1,719.6729907,0,2005,1,2,0,1,0,4,0,1,1902.135008,1309.087956,839.1472215,0,0
1355.318336,1204,1347,7.916305381,1.185092595,5,1,9,9,2,802.9086362,0,2005,1,10,2,2,2,2,0,1,1920.376094,460.0634006,626.264607,0,0
2112.121896,1315,1132,7.086520651,3.192686151,12,2,4,12,2,1348.700264,0,2005,1,9,0,1,0,2,1,1,1660.768593,1125.73387,1782.071666,0,0
2520.72253,720,1670,8.298909544,1.046871922,10,2,6,8,2,121.8693221,0,2005,1,7,2,0,2,0,0,1,1850.655483,1050.690115,1007.440196,0,0
1883.876138,938,1209,14.27817175,3.131656491,7,0,6,2,2,610.9723145,0,2005,1,4,1,2,1,0,1,1,1897.629227,827.696228,573.4342084,0,0
2894.083449,1032,1549,13.88111684,1.208619973,12,2,5,3,2,825.3808023,0,2005,1,2,2,0,0,1,0,0,957.2809809,1196.297472,964.5772105,0,0
2480.399374,563,1471,9.711798092,4.533472237,9,0,6,1,0,592.4575048,0,2005,0,10,0,2,1,4,0,1,1655.360539,440.6481382,509.5943041,0,1
2199.293406,1909,767,9.372422806,2.428798361,5,2,9,8,1,1198.961595,0,2005,1,1,2,0,1,1,1,1,739.8880843,698.7164957,1391.376069,0,0
2826.672888,1084,1487,5.043107436,2.734043524,11,0,11,11,2,312.6408857,0,2005,1,8,0,1,1,3,0,0,1997.057364,1538.659317,1651.264104,0,0
1774.952165,1097,1274,13.82272117,3.672187392,2,1,8,5,0,1195.355828,0,2005,1,3,0,1,1,0,0,1,1554.339534,1591.948044,1656.401699,0,0
2050.157535,1974,1068,6.125028931,1.398998419,4,1,11,9,0,979.3497703,0,2005,1,2,2,0,1,4,1,0,1340.37541,849.6672708,1331.902077,0,0
2762.021079,916,867,10.08939327,3.832339202,4,0,4,2,1,262.350699,0,2005,1,5,2,1,1,1,0,0,504.62055,975.5504063,759.0453761,0,0
1480.944028,529,1397,10.45845329,2.761846193,9,1,4,11,0,1592.155154,0,2005,1,6,0,0,0,1,0,1,858.4519121,1659.128002,1425.475301,0,0
2045.853129,1935,1325,13.36141379,2.22012489,7,2,12,11,2,1333.097451,0,2005,1,7,2,2,1,1,1,1,1820.565462,830.0111674,900.6705118,0,0
2160.407393,876,749,12.89751288,1.191559407,5,2,12,10,1,116.4783379,0,2005,1,5,0,2,0,0,0,1,1053.195517,1576.315579,1529.286431,0,0
2183.43167,614,1905,14.8582558,1.215982442,6,2,8,5,1,1332.712802,0,2005,1,4,0,2,1,3,0,1,632.4209834,1363.444543,899.6907304,0,0
1085.206798,1228,1730,7.656847757,3.112567734,4,0,7,7,2,1960.718019,0,2005,1,5,0,2,2,2,0,1,652.9234624,545.7856805,1748.666469,0,0
1386.911012,820,1581,11.05040896,4.034809334,10,1,7,3,0,762.3647563,0,2005,1,9,1,0,0,0,0,0,1479.836937,1672.459393,1271.558872,0,0
2974.085635,1120,1076,7.576224778,2.378660162,4,0,5,3,1,1870.309851,0,2005,1,7,2,2,0,3,1,0,1437.131276,1713.747225,659.6950945,0,0
2909.223764,1818,703,7.102906527,2.714327726,11,0,3,5,0,1298.99756,0,2005,1,1,2,0,1,2,1,0,1908.905378,448.2308621,641.3832323,0,0
2880.61794,630,783,6.121958067,1.991331025,1,1,11,7,2,1007.752344,0,2005,1,2,0,0,0,0,1,1,978.1134658,1326.281769,479.9510928,0,0
2735.726712,1682,1088,5.829564389,2.068020843,3,0,10,8,1,682.6468061,0,2005,1,1,1,1,1,3,0,0,1577.450101,1483.108958,1113.504046,0,0
1418.602513,1009,551,13.85753308,3.029786285,8,0,3,11,2,1248.398513,0,2005,1,2,2,1,2,3,0,1,1995.998354,1021.090012,1580.002149,0,0
1573.08134,1093,1626,13.0669462,1.822462608,7,0,4,11,2,294.7290937,0,2005,1,7,1,2,2,1,1,0,1510.730488,1340.044378,1255.631421,0,0
2557.587027,1695,1115,10.30635272,4.663744899,4,1,2,2,0,359.4479659,0,2005,1,9,1,0,2,1,0,1,1150.336594,1201.1678,652.497445,0,0
2691.236528,568,607,14.28315831,2.008508282,5,2,4,5,0,775.9082197,0,2005,0,2,2,0,0,4,0,0,1221.784527,502.1985235,852.0878613,0,1
1727.799947,1259,590,14.05777141,1.831805616,1,1,7,3,2,1149.284646,0,2005,1,8,1,0,0,3,1,0,1112.474468,1508.892981,904.4904307,0,0
2700.04283,1427,654,9.743881684,4.087230759,1,2,10,6,1,1632.89237,0,2005,1,6,1,2,1,3,1,1,1024.417348,1723.98011,726.4606305,0,0
1035.631648,1567,540,11.51160844,2.619653379,3,1,1,11,1,106.6967217,0,2005,1,2,1,1,0,0,0,0,1942.324646,1371.128174,1112.254618,0,0
1914.449327,510,1371,13.86748785,1.208766795,4,0,5,3,2,1971.643618,0,2005,1,6,0,0,2,1,0,0,1450.126834,1470.131723,1764.062028,0,0
1978.488257,1891,1912,12.9526534,1.977158549,6,0,3,6,0,536.9927682,0,2005,0,6,0,0,2,0,0,0,912.913328,829.9289864,963.0044645,0,1
1808.846316,798,1217,12.18539566,2.604618278,1,1,5,6,2,645.6731758,0,2005,1,5,0,2,1,2,1,1,519.9902454,1795.347689,1686.976022,0,0
2605.056672,1557,1332,12.33387487,1.877714284,6,2,6,11,0,1178.504377,0,2005,1,2,2,1,0,3,0,1,1683.645447,835.3885037,605.000693,0,0
1861.95667,1889,1195,13.86052051,4.909754549,1,2,2,12,0,362.4432786,0,2005,1,6,0,1,0,3,0,1,1375.999742,910.5462108,1304.070437,0,0
2192.374999,1019,1721,11.63189217,3.167359497,12,2,2,11,2,1259.89028,0,2005,1,8,0,1,0,4,1,0,1764.606571,422.6086579,677.2463778,0,0
1242.182872,1297,1275,8.436065944,2.783224412,6,2,11,10,0,138.0371988,0,2005,1,6,2,0,2,3,1,0,1586.185655,1798.046894,1636.005345,0,0
2093.379936,1119,1203,5.866141281,4.243486898,8,1,5,8,2,975.5419981,0,2005,1,1,2,0,1,4,1,1,668.5597468,967.189519,1297.200966,0,0
2988.834447,1212,1025,10.47478098,4.690922456,5,1,10,12,0,1059.141612,0,2005,1,4,0,0,2,2,1,0,1606.846224,1442.595198,1252.072663,0,0
1338.629276,1440,1386,11.27073225,4.796363078,4,2,5,11,0,1821.373384,0,2005,1,8,2,2,0,3,0,1,631.9756051,1652.638977,855.6328484,0,0
2356.347194,666,1142,12.07465032,1.209966752,3,1,7,7,0,356.9731517,1,2005,0,4,1,0,1,2,0,1,686.7233426,1607.707202,1446.969594,0,1
1320.554044,647,1367,11.54789234,1.770520305,11,0,4,11,1,1815.399513,1,2005,1,6,1,2,0,2,0,1,1773.163306,455.7471566,1503.244671,0,0
2607.021619,1982,1030,9.02677741,3.076179488,6,0,12,6,0,1670.932789,1,2005,1,3,2,1,1,0,1,0,853.3001408,755.8834263,533.1291196,0,0
2501.329163,1530,743,5.18049674,2.110989364,9,1,11,8,0,885.3847477,1,2005,1,5,0,1,2,1,0,0,884.540075,1223.949181,1138.518101,0,0
2847.073971,1991,1044,13.60656631,1.324472174,5,0,5,4,2,1605.607108,1,2005,1,3,1,0,0,3,1,0,1528.415703,1114.034456,475.5543019,0,0
2553.5541,829,902,12.7154591,4.693352978,11,0,12,10,0,346.6833588,1,2005,1,8,1,2,0,3,1,1,946.0579251,855.7968747,995.0839898,0,0
1613.309591,905,1292,5.527222006,3.174405035,6,0,8,6,2,1496.76576,1,2005,1,10,2,1,0,2,1,0,985.2450533,1109.807265,460.8991806,0,0
2527.914303,1829,1485,12.39730095,2.396950887,4,0,5,12,0,1605.678909,1,2005,1,8,1,2,2,2,0,1,1107.91133,863.1328302,584.1506966,0,0
1340.397118,1841,1367,7.800609057,4.028521184,8,2,6,1,2,356.896578,1,2005,1,1,1,1,0,1,0,1,1397.007314,906.3255119,785.1013372,0,0
2400.549961,696,529,10.54093335,1.263268136,1,1,2,2,0,1638.119914,1,2005,1,10,0,0,0,2,1,1,1809.412939,828.9816746,1375.519485,0,0
2191.157464,1961,520,13.2059532,1.390554141,2,0,7,12,1,1650.565352,1,2005,1,3,1,2,1,1,1,1,893.2960151,1067.022792,1659.408886,0,0
2013.773159,1290,1495,8.043673903,3.078766015,7,1,7,7,1,329.631495,1,2005,1,2,0,0,1,0,0,1,1779.232224,1662.941207,1211.261717,0,0
2284.984937,1381,1789,13.14858245,2.064760867,11,0,1,5,0,468.7592568,1,2005,1,2,1,1,1,0,1,1,654.4528807,406.6069983,938.2920468,0,0
2064.578567,1945,1027,13.8203628,3.988795611,11,1,7,7,0,537.7797752,1,2005,1,6,1,0,2,4,0,0,1801.14243,1051.156405,1057.605076,0,0
1281.481731,1629,537,12.88675802,3.753094846,11,2,12,8,0,584.0581651,1,2005,1,5,0,1,0,0,1,0,562.7006364,949.2372869,699.1527694,0,0
1614.673142,840,1141,7.53319162,2.343974344,2,1,8,5,2,1321.995077,1,2005,1,10,0,2,2,0,1,0,1786.235853,571.4029643,848.3024295,0,0
2267.494064,665,1307,10.60976045,2.051593657,5,0,9,5,2,1962.858841,1,2005,1,8,0,2,1,2,1,0,955.1351434,876.3561738,1023.265069,0,0
2394.452611,580,1064,6.126080988,4.422845485,1,1,6,1,1,1480.340108,1,2005,1,10,1,0,0,2,0,0,1377.810175,1285.792956,1070.599706,0,0
1239.032895,1026,1186,12.31165183,3.777599033,2,1,11,6,1,737.602748,1,2005,1,4,2,1,2,0,1,1,930.0607802,1191.261236,1662.595704,0,0
1603.577061,1033,720,5.931183033,3.59625373,12,0,3,8,2,1003.078652,1,2005,1,9,0,0,2,0,1,0,1523.497436,1688.114884,1466.069282,0,0
2824.39638,1270,862,11.09850789,3.382200297,3,1,11,4,0,686.5115263,1,2005,1,2,2,1,2,0,0,1,1873.082175,841.0495279,858.4989022,0,0
1647.576687,780,1030,14.60616375,2.072032828,7,0,10,5,1,1938.396751,1,2005,1,8,1,2,2,0,1,0,1702.638772,1248.863574,1628.350881,0,0
1955.233457,1366,1315,14.18828774,2.121202403,3,2,3,2,1,321.5428853,1,2005,1,10,0,1,0,4,1,1,591.7398774,923.036945,1404.538456,0,0
1829.375113,1453,1704,9.166810953,2.215711036,12,0,6,8,1,1435.982211,1,2005,1,2,1,2,0,3,0,0,1331.729986,1008.206015,928.5607997,0,0
1052.392473,973,523,6.375092241,3.480626491,7,2,12,10,1,750.5534997,1,2005,1,6,0,2,1,0,0,0,791.3259205,657.5619555,804.7133257,0,0
1636.796225,553,1743,13.88840272,4.821731574,8,2,12,10,1,638.9905228,1,2005,1,9,1,1,1,3,0,1,1122.10431,723.1998616,1379.373967,0,0
2045.808573,1661,1921,12.50510779,1.02526938,3,1,4,4,2,696.4090121,1,2005,1,8,2,2,0,2,1,1,893.0994624,1512.586729,1124.889649,0,0
2047.684651,1160,530,12.17375376,2.194040046,5,2,1,6,1,1805.082615,1,2005,1,1,1,1,2,0,0,0,1746.201886,1640.627902,1767.046723,0,0
1894.335473,1500,760,9.959122104,1.614558995,1,2,2,12,2,1221.064235,1,2005,1,10,2,0,1,0,0,0,599.5822663,1098.401926,722.1437825,0,0
2392.228966,696,1261,11.04885809,1.419429297,5,0,3,11,2,445.2982985,1,2005,1,6,0,1,1,1,0,0,1286.007067,1699.770109,874.9804251,0,0
2919.940983,947,1826,7.662806429,3.386774966,11,0,2,7,1,1285.505855,1,2005,1,9,1,2,1,0,1,0,1152.456361,1334.147059,1371.63986,0,0
2331.797097,1963,755,10.41459011,3.528275831,9,2,7,1,0,172.3625116,1,2005,0,5,0,0,0,1,0,1,548.7883737,1608.259311,498.70789,0,1
2157.098378,1174,844,11.82500901,2.24005394,3,0,11,12,1,1829.043953,1,2005,1,2,2,2,1,3,1,1,1404.383498,858.4939108,785.8555713,0,0
1751.152623,1478,955,5.090026962,2.227551969,7,2,5,8,1,1782.000831,1,2005,1,7,2,0,2,3,1,0,590.1504667,882.7881258,794.3308822,0,0
1236.801754,1979,1300,8.607754793,1.384723895,4,0,3,11,2,1211.921622,1,2005,1,2,2,2,0,1,1,0,1327.615843,687.1212044,1641.660516,0,0
1026.776892,1844,1628,11.94041694,3.389351793,7,0,12,11,2,1889.401795,1,2005,1,4,1,1,1,1,1,0,1362.92404,1427.133907,749.7361869,0,0
2169.58537,911,1962,5.085421557,2.660212736,9,0,10,9,1,136.9053311,1,2005,1,6,0,2,2,4,0,1,577.0544548,1726.882835,1255.000104,0,0
2572.845743,1265,1392,8.121313859,2.072085329,8,2,7,9,2,1452.231293,1,2005,1,5,1,2,0,4,0,1,606.5892966,985.8257371,480.6678653,0,0
1537.323162,1092,521,8.156305086,1.898265158,4,2,5,7,2,1741.921648,1,2005,1,7,1,0,2,2,1,0,1517.207048,1326.931244,1606.092523,0,0
2476.42918,1163,536,14.85523178,2.762145175,3,1,9,12,2,1890.32799,1,2005,1,6,1,0,0,4,0,0,1836.883058,1557.007558,1266.120528,0,0
1524.312308,1324,603,10.66774565,2.439488553,7,0,4,2,0,1845.788642,1,2005,1,2,0,2,1,3,0,0,1296.923062,1518.50646,1596.327928,0,0
1533.005726,1201,1553,10.19458452,4.502087864,6,2,3,5,1,1759.721427,1,2005,1,5,1,0,2,0,0,1,1145.914312,626.972183,1418.675599,0,0
1487.174825,1181,1619,6.929230567,2.56162268,11,1,6,12,2,217.3821165,1,2005,1,4,2,1,1,0,0,0,1020.087734,1387.244678,463.2326454,0,0
1888.233836,1651,1980,10.62215761,2.894583629,9,0,3,12,0,1805.41313,1,2005,1,6,1,2,1,4,1,0,765.5976551,1606.727175,1179.121802,0,0
2788.972452,565,1309,5.94813804,4.916683183,2,2,8,5,0,281.5418792,1,2005,0,2,2,1,0,3,1,0,1806.7674,1293.916404,482.2387612,0,1
2195.718628,510,1184,9.529747789,1.613854784,10,2,12,8,1,918.1662886,1,2005,1,1,0,1,0,3,0,0,850.9821244,486.4428173,670.24413,0,0
2578.850813,1404,1487,6.633507021,2.500835724,11,0,5,7,1,1759.885165,1,2005,1,10,2,1,0,0,0,1,687.5717553,1489.261264,537.0515802,0,0
1663.696663,1272,639,9.91723931,2.685283206,8,1,10,12,1,950.9067301,1,2005,1,2,2,0,1,3,1,1,1300.129192,1181.926848,507.5432769,0,0
2115.952045,1899,1160,13.6040236,3.975276179,6,2,3,12,1,436.3806121,1,2005,1,4,2,0,0,1,0,1,913.7592871,1724.8909,693.9313258,0,0
1177.99415,1758,1859,6.519582542,1.503278859,6,0,5,11,2,1248.659303,1,2005,1,3,2,2,2,3,0,0,1107.192453,1456.774974,421.8518123,0,0
2543.766714,814,1010,12.28779359,3.234815628,2,1,5,8,1,1772.820155,1,2005,1,6,2,2,2,0,1,0,1290.8453,1570.789084,479.3819564,0,0
2716.142818,1573,1481,6.2844165,1.401871487,8,0,3,10,2,1968.819765,1,2005,1,8,1,2,0,2,1,1,594.7852305,1238.047165,479.23941,0,0
2146.999276,1138,1348,7.175789868,4.249895537,4,1,12,4,1,499.5969417,1,2005,1,10,2,2,0,4,0,0,1421.52476,1434.024332,827.460334,0,0
1842.691534,1142,752,11.57420495,3.649542232,5,1,11,4,0,918.1541997,1,2005,0,6,2,0,0,4,1,1,544.2890801,525.2409694,1184.593945,0,1
2038.874145,721,1225,6.190055352,3.481660788,12,0,6,12,1,472.9418721,1,2005,1,8,1,0,2,1,0,0,1109.809863,1655.460124,670.4466394,0,0
1207.60271,1528,705,13.24030804,4.756071912,6,1,11,9,2,1074.77695,1,2005,1,5,2,0,1,2,1,0,1370.881471,1790.474571,1333.161318,0,0
1246.546772,1594,1112,12.42770719,4.157190134,8,2,4,5,1,251.8771871,1,2005,1,1,1,0,0,1,1,0,1193.773226,1776.940991,1383.077693,0,0
2702.827686,1903,904,11.81221959,2.90033182,10,2,4,3,2,1914.246517,1,2005,1,9,0,2,0,0,0,0,1673.059738,1690.306259,533.5969282,0,0
2078.008111,1644,1672,13.16010851,2.217219314,10,1,8,11,0,1750.759796,1,2005,1,5,0,1,1,3,0,1,755.9129228,870.6703166,1549.300056,0,0
1822.909414,673,1189,7.404245754,4.57408079,4,2,1,7,2,1077.825963,1,2005,1,6,1,2,1,2,0,1,508.3805855,1009.445699,1508.028835,0,0
2000.194848,1037,1776,9.780775311,1.180923168,5,1,5,2,2,873.9987495,1,2005,1,9,1,2,1,1,1,1,1784.607485,959.420005,897.8974828,0,0
1789.491595,764,1597,13.75005477,2.265953572,5,0,7,8,0,547.1945141,1,2005,1,5,0,1,2,1,1,1,1775.049091,1134.483731,430.452695,0,0
2068.371568,968,1534,7.27186016,3.571540512,9,1,12,8,0,1126.017165,1,2005,1,2,0,0,2,0,1,1,834.3006438,550.6713356,670.4940469,0,0
1850.115735,537,1754,10.94147701,3.041797568,6,0,6,11,0,225.9441533,1,2005,1,8,0,1,2,4,0,0,1169.492878,1465.399439,428.3259338,0,0
2682.329672,737,1610,7.045143794,1.253858774,8,0,8,6,1,1462.095552,1,2005,1,8,0,2,0,3,0,0,1417.955909,1511.940936,1442.903651,0,0
2880.286175,933,1896,8.196051473,2.422307998,11,0,5,7,2,244.1099264,1,2005,1,4,2,0,1,4,0,1,1955.975216,985.4210428,1113.898658,0,0
1753.542505,599,600,12.96584366,3.967331968,1,2,7,6,2,1516.544121,1,2005,1,1,0,0,2,3,0,0,1551.593276,1178.797274,511.4571864,0,0
2579.684204,707,862,12.22207137,4.726080157,2,1,11,11,1,268.8327231,1,2005,1,10,0,2,1,1,1,0,1298.75733,533.9241365,452.8689364,0,0
2224.966115,1671,1413,13.23135434,2.3262106,2,0,12,6,1,420.7824842,1,2005,1,2,0,2,2,2,1,0,1847.995581,522.9080374,694.5968092,0,0
2172.512501,1208,1433,9.189124457,1.249789839,8,1,5,3,2,1359.535725,1,2005,1,5,1,0,2,3,1,0,1190.522941,1097.786731,539.1249354,0,0
1217.152929,1400,1300,6.65339011,4.446292145,11,2,3,1,1,1548.763976,1,2005,1,3,1,2,2,0,1,0,1925.793479,1041.041409,726.3982785,0,0
1726.440496,547,900,10.51724265,4.779165088,1,0,1,10,2,1160.004835,1,2005,1,2,0,0,2,0,1,1,1518.924993,723.8949663,560.7633557,0,0
2748.693167,1596,845,10.63579277,2.739943048,3,1,9,8,0,1698.724349,1,2005,1,2,2,2,2,4,0,1,598.6492373,1363.523851,1572.455377,0,0
1522.345709,1894,1899,7.995302504,1.063548286,1,2,7,9,2,1158.788753,1,2005,1,10,2,1,1,2,1,0,1615.530667,721.5454893,729.3438299,0,0
1330.630757,1604,1738,5.3198127,1.505492599,5,2,12,9,2,597.7123222,1,2005,1,5,2,2,2,2,0,0,1321.529187,1432.98048,1154.669226,0,0
2004.953291,845,582,9.072368284,1.866579951,11,2,2,1,0,657.4863772,1,2005,0,8,2,1,2,2,1,1,1515.236119,1065.091987,982.286802,0,1
1100.740194,548,550,13.04454789,3.722144732,12,0,12,5,0,979.2289289,1,2005,1,7,1,1,2,3,1,1,1513.952528,1163.693618,417.9140161,0,0
1226.178483,1654,1783,8.978697902,4.270240967,3,0,11,4,0,1354.185801,1,2005,1,5,1,2,1,4,1,0,1593.485241,967.7968287,1151.055835,0,0
1781.325472,744,1419,11.54340617,2.638453473,2,2,6,3,1,1207.542626,1,2005,1,5,0,1,1,4,0,1,1736.215768,545.4413623,1207.426234,0,0
2500.229722,1606,1351,6.324551355,2.506943531,6,2,1,12,0,1153.403625,1,2005,1,6,2,1,2,0,0,1,1063.484348,954.3514205,1622.516373,0,0
1177.349854,1274,1939,11.51805509,4.709214318,7,1,6,3,2,1728.551093,1,2005,1,1,1,0,0,3,1,0,1798.401811,415.9672954,693.9113337,0,0
2448.699469,1588,636,6.949846057,2.672571278,3,2,3,11,2,957.0287193,1,2005,1,2,2,1,0,4,1,0,1949.022771,486.2941265,1040.063361,0,0
2578.517656,1027,600,9.513150247,1.479327978,10,2,8,4,2,1488.416174,1,2005,1,7,2,1,0,4,1,1,879.8929925,1614.636148,1481.121276,0,0
1520.067447,1104,586,7.444921869,1.453478824,8,0,5,4,0,733.0644929,1,2005,0,7,1,0,1,4,0,1,791.7005562,475.1918171,1503.53248,0,1
2168.488881,1993,558,6.625461767,3.40742649,4,0,2,8,2,254.5380133,1,2005,1,1,2,1,0,2,1,1,1593.698728,1311.894149,587.6540961,0,0
1232.433945,1873,1044,5.534209807,4.338366671,7,1,5,8,2,1218.723943,1,2005,1,4,0,0,2,3,1,1,550.9868775,1289.563441,1777.701692,0,0
1388.701306,669,551,9.566283466,3.371304762,2,1,10,5,0,1556.592093,1,2005,0,1,1,2,2,0,1,0,1500.969384,472.2853752,1412.746161,0,1
2642.639424,844,1352,9.416195923,3.479533619,7,1,12,8,1,1712.215611,1,2005,1,7,2,2,0,2,0,1,1481.353771,1767.58819,1510.822507,0,0
1962.706151,1114,1301,13.98502444,4.451468143,7,2,2,5,1,640.3665375,1,2005,1,1,0,1,1,2,1,0,1896.421853,1607.090992,571.905964,0,0
1500.707868,1295,1617,9.77821559,3.545387465,1,2,3,11,1,1644.817234,1,2005,1,1,2,1,1,0,0,1,1318.317269,874.955824,890.1688009,0,0
1996.814773,1316,1802,5.326502141,3.705427074,4,2,6,1,0,894.9589923,1,2005,1,7,2,2,2,4,0,0,534.8781077,1196.827128,1402.195429,0,0
1007.491969,670,1217,12.90904977,3.48856814,6,1,3,12,2,1314.637071,1,2005,1,10,0,2,1,1,1,1,1740.876655,1344.702465,1027.012273,0,0
2539.872896,585,1425,5.095300643,2.077118816,5,0,1,9,2,1345.88374,1,2005,1,5,2,1,1,0,0,0,1739.397523,576.2928117,1439.061764,0,0
1385.124515,532,1676,12.48880113,4.054228905,1,2,3,5,1,1519.854225,1,2005,1,8,0,0,1,2,1,1,822.7614058,560.2860175,1557.595803,0,0
1553.302324,819,1548,7.141502839,1.092125644,3,2,10,11,0,795.6452726,1,2005,0,1,1,0,1,0,1,0,1381.615234,704.430432,1389.864864,0,1
1338.690578,1299,1619,14.38009299,4.235804676,4,0,8,7,0,914.1699159,1,2005,1,7,0,1,2,0,0,0,660.9737917,1491.844508,1644.319792,0,0
1607.477544,1815,1564,11.30113342,4.21108372,10,2,9,3,2,1067.038505,1,2005,1,5,2,1,2,1,0,0,769.2165018,563.1733793,1065.408132,0,0
2798.152384,1356,1753,12.65863653,1.551083724,9,0,8,1,0,377.8250004,1,2005,0,2,2,0,2,3,0,1,1598.019,773.9358392,415.7137766,0,1
1102.890575,676,825,9.322840182,2.182633786,11,1,7,5,0,1088.996296,1,2005,1,10,1,2,0,4,0,0,1508.732909,1019.024564,1752.044186,0,0
2446.010783,730,833,7.995085421,3.928435206,2,0,12,12,0,1260.623303,1,2005,0,9,2,0,0,0,1,1,1501.581838,1790.978379,504.7597409,0,1
1610.996093,1072,1689,14.92398708,1.894695701,4,0,11,3,1,1856.105305,1,2005,1,2,0,0,1,4,1,0,1946.161182,1182.856046,820.5888021,0,0
1297.9169,1110,1521,12.29094543,4.506192876,6,0,10,4,1,1419.553206,1,2005,1,1,1,0,2,3,0,1,966.0258321,485.53077,1415.947282,0,0
2883.725772,1915,545,5.236944671,1.170322695,4,2,2,6,0,1755.644504,1,2005,1,3,2,2,1,0,0,0,874.1456769,1675.710539,1100.916668,0,0
